rho,extra_budget,motion_weight,scene,method,status,frames,reference_mae,motion_mae,center_motion_mae,size_ratio_mae,distance_nrmse,sns,static_drift_max,hierarchy_violations,max_overlap,max_eccentricity,max_tau,max_budget_violation,seconds,reference_nmae,reference_p95,trajectory_nmae,common_motion_nmae,motion_step_nmae,growth_log_mae,total_growth_log_mae,unchanged_size_log_drift,rendered_reference_nmae,rendered_reference_p95,rendered_trajectory_nmae,rendered_common_motion_nmae,rendered_motion_step_nmae,rendered_growth_log_mae,rendered_total_growth_log_mae,rendered_unchanged_size_log_drift
0.5,1.0,0.5,crowding,RA-MTM,defined,11,2.8634848484848496,0.012333333333332775,0.04008333333333312,5.0464682937507114e-17,0.5092262743906134,1.1136859516406366e-32,,0,0.0,2.7875000000000085,1.9249999999999972,7.105427357601002e-15,0.02979100006632507,0.023862373737373748,0.02437083333333331,0.0005638888888888527,8.881784197001253e-18,0.00010277777777777312,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
0.5,1.0,2.0,crowding,RA-MTM,defined,11,2.8634848484848496,0.012333333333332775,0.04008333333333312,5.0464682937507114e-17,0.5092262743906134,1.1136859516406366e-32,,0,0.0,2.7875000000000085,1.9249999999999972,7.105427357601002e-15,0.029507832950912416,0.023862373737373748,0.02437083333333331,0.0005638888888888527,8.881784197001253e-18,0.00010277777777777312,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
0.5,3.0,0.0,crowding,RA-MTM,defined,11,3.9915592751240596,0.030209512334889155,0.04008333333333418,5.0464682937507114e-17,0.39611808799193754,1.4965636135042495e-32,,0,0.0,1.5702642874316837,1.9249999999999972,-0.782764287431668,0.03913445898797363,0.03326299395936717,0.03450842502174,0.0013812006765724317,2.664535259100376e-17,0.0002517459361240763,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
0.5,3.0,0.5,crowding,RA-MTM,defined,11,3.99324588474226,0.030055383397481705,0.040083333333333825,5.0464682937507114e-17,0.3959499159804027,5.623598963797595e-33,,0,0.0,1.5702642874316837,1.9249999999999972,-0.782764287431668,0.03852174989879131,0.03327704903951883,0.034509018388968436,0.0013657400884055893,5.625129991434126e-17,0.00025046152831234754,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
0.5,3.0,2.0,crowding,RA-MTM,defined,11,3.9981956042240783,0.029564846213558836,0.04008333333333347,5.0464682937507114e-17,0.39545691884851725,5.946426130205626e-33,,0,0.0,1.5702642874316837,1.9249999999999972,-0.782764287431668,0.040667332941666245,0.03331829670186732,0.03451044599526958,0.0013203676598222635,2.0724163126336256e-16,0.0002463737184463236,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
1.0,0.0,0.0,crowding,RA-MTM,defined,11,0.0,0.0,0.040083333333333825,5.0464682937507114e-17,0.7960457458879988,5.7200061949874075e-33,,0,0.0,5.712500000000006,0.0,0.0,0.03746666701044887,0.0,0.0,0.0,0.0,0.0,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
1.0,0.0,0.5,crowding,RA-MTM,defined,11,0.0,0.0,0.040083333333333825,5.0464682937507114e-17,0.7960457458879988,5.7200061949874075e-33,,0,0.0,5.712500000000006,0.0,0.0,0.03738254203926772,0.0,0.0,0.0,0.0,0.0,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
1.0,0.0,2.0,crowding,RA-MTM,defined,11,0.0,0.0,0.04008333333333312,5.0464682937507114e-17,0.7960457458879988,5.7200061949874075e-33,,0,0.0,5.712500000000006,0.0,0.0,0.033789083012379706,0.0,0.0,0.0,0.0,0.0,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
1.0,1.0,0.0,crowding,RA-MTM,defined,11,1.0,0.0,0.04008333333333347,5.0464682937507114e-17,0.6959164181225281,1.4356959124304984e-32,,0,0.0,4.712500000000006,0.0,0.0,0.036091958987526596,0.008333333333333333,0.008333333333333333,0.0,0.0,0.0,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
1.0,1.0,0.5,crowding,RA-MTM,defined,11,1.0,0.0,0.04008333333333347,5.0464682937507114e-17,0.6959164181225281,1.4356959124304984e-32,,0,0.0,4.712500000000006,0.0,0.0,0.040390208014287055,0.008333333333333333,0.008333333333333333,0.0,0.0,0.0,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
1.0,1.0,2.0,crowding,RA-MTM,defined,11,1.0,0.0,0.04008333333333347,5.0464682937507114e-17,0.6959164181225281,1.4356959124304984e-32,,0,0.0,4.712500000000006,0.0,0.0,0.042310292017646134,0.008333333333333333,0.008333333333333333,0.0,0.0,0.0,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
1.0,3.0,0.0,crowding,RA-MTM,defined,11,3.0,3.197442310920451e-15,0.04008333333333347,5.0464682937507114e-17,0.4956991867922135,0.0,,0,0.0,2.7125000000000057,0.0,7.105427357601002e-15,0.06259366602171212,0.025,0.02500000000000006,2.0724163126336253e-17,2.0724163126336253e-17,2.664535259100376e-17,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
1.0,3.0,0.5,crowding,RA-MTM,defined,11,3.0,3.197442310920451e-15,0.04008333333333312,5.0464682937507114e-17,0.4956991867922135,0.0,,0,0.0,2.7125000000000057,0.0,7.105427357601002e-15,0.06876029202248901,0.025,0.02500000000000006,2.0724163126336253e-17,2.0724163126336253e-17,2.664535259100376e-17,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
1.0,3.0,2.0,crowding,RA-MTM,defined,11,3.0,3.197442310920451e-15,0.04008333333333347,5.0464682937507114e-17,0.4956991867922135,0.0,,0,0.0,2.7125000000000057,0.0,7.105427357601002e-15,0.06003570894245058,0.025,0.02500000000000006,2.0724163126336253e-17,2.0724163126336253e-17,2.664535259100376e-17,5.850354922731782e-17,8.135853102331225e-17,,,,,,,,,
