scene,mode,t,feature,q,x,width,true_measure
growth,OldTime,1,1,73.0,72.83030321291461,10.74,179
growth,OldTime,2,0,35.7,35.54977092894571,11.52,192
growth,OldTime,2,1,73.9,73.6613409847953,11.28,188
growth,OldTime,3,0,35.7,35.542237209080525,11.52,192
growth,OldTime,3,1,74.70000000000002,74.46146903674045,11.76,196
growth,OldTime,4,0,35.7,35.540652767188305,11.52,192
growth,OldTime,4,1,75.49999999999999,75.26058284917043,12.24,204
growth,OldTime,5,0,35.7,35.52808859058945,11.52,192
growth,OldTime,5,1,76.4,76.1389908312402,12.78,213
growth,OldTime,6,0,35.7,35.53492695618507,11.52,192
growth,OldTime,6,1,77.20000000000002,76.95409977330043,13.26,221
growth,OldTime,7,0,35.7,35.52608802797547,11.52,192
growth,OldTime,7,1,78.1,77.83692149987026,13.799999999999999,230
growth,OldTime,8,0,35.7,35.534251728686755,11.52,192
growth,OldTime,8,1,78.9,78.65341831908711,14.28,238
growth,OldTime,9,0,35.7,35.525861734131134,11.52,192
growth,OldTime,9,1,79.80000000000001,79.53669503095851,14.82,247
growth,OldTime,10,0,35.7,35.534177261366,11.52,192
growth,OldTime,10,1,80.60000000000001,80.35334282841222,15.299999999999999,255
growth,NoTime,0,0,35.7,35.70000015537647,11.52,192
growth,NoTime,0,1,72.20000000000002,72.200000087517,10.26,171
growth,NoTime,1,0,35.7,35.700000212822616,11.52,192
growth,NoTime,1,1,73.0,73.0000001141319,10.74,179
growth,NoTime,2,0,35.7,35.700000277553386,11.52,192
growth,NoTime,2,1,73.9,73.90000014120766,11.28,188
growth,NoTime,3,0,35.7,35.70000031417125,11.52,192
growth,NoTime,3,1,74.70000000000002,74.70000015368205,11.76,196
growth,NoTime,4,0,35.7,35.700000339311245,11.52,192
growth,NoTime,4,1,75.49999999999999,75.5000001588807,12.24,204
growth,NoTime,5,0,35.7,35.70000043735521,11.52,192
growth,NoTime,5,1,76.4,76.4000001807532,12.78,213
growth,NoTime,6,0,35.7,35.7000006072577,11.52,192
growth,NoTime,6,1,77.20000000000002,77.2000002009759,13.26,221
growth,NoTime,7,0,35.7,35.70000075773749,11.52,192
growth,NoTime,7,1,78.1,78.1000002172512,13.799999999999999,230
growth,NoTime,8,0,35.7,35.70000078701817,11.52,192
growth,NoTime,8,1,78.9,78.900000255754,14.28,238
growth,NoTime,9,0,35.7,35.70000060689336,11.52,192
growth,NoTime,9,1,79.80000000000001,79.80000025082525,14.82,247
growth,NoTime,10,0,35.7,35.7000001956147,11.52,192
growth,NoTime,10,1,80.60000000000001,80.60000010815293,15.299999999999999,255
growth,NoReferencePenalty,0,0,35.7,35.700000000000244,11.52,192
growth,NoReferencePenalty,0,1,72.20000000000002,72.19999999999978,10.26,171
growth,NoReferencePenalty,1,0,35.7,35.69999962655694,11.52,192
growth,NoReferencePenalty,1,1,73.0,73.00000006687617,10.74,179
growth,NoReferencePenalty,2,0,35.7,35.69999958712339,11.52,192
growth,NoReferencePenalty,2,1,73.9,73.90000004329846,11.28,188
growth,NoReferencePenalty,3,0,35.7,35.69999947661215,11.52,192
growth,NoReferencePenalty,3,1,74.70000000000002,74.69999991200132,11.76,196
growth,NoReferencePenalty,4,0,35.7,35.699999178953796,11.52,192
growth,NoReferencePenalty,4,1,75.49999999999999,75.49999971944055,12.24,204
growth,NoReferencePenalty,5,0,35.7,35.699998530982576,11.52,192
growth,NoReferencePenalty,5,1,76.4,76.39999921170654,12.78,213
growth,NoReferencePenalty,6,0,35.7,35.699997569144784,11.52,192
growth,NoReferencePenalty,6,1,77.20000000000002,77.19999841919272,13.26,221
growth,NoReferencePenalty,7,0,35.7,35.69999694888972,11.52,192
growth,NoReferencePenalty,7,1,78.1,78.09999567742781,13.799999999999999,230
growth,NoReferencePenalty,8,0,35.7,35.69999421590235,11.52,192
growth,NoReferencePenalty,8,1,78.9,78.89999397170112,14.28,238
growth,NoReferencePenalty,9,0,35.7,35.69999411460494,11.52,192
growth,NoReferencePenalty,9,1,79.80000000000001,79.79999408685225,14.82,247
growth,NoReferencePenalty,10,0,35.7,35.699994117033235,11.52,192
growth,NoReferencePenalty,10,1,80.60000000000001,80.599994107682,15.299999999999999,255
growth,ReferenceOnly,0,0,35.7,35.699999999999996,11.52,192
growth,ReferenceOnly,0,1,72.20000000000002,72.20000000000002,10.26,171
growth,ReferenceOnly,1,0,35.7,35.70000000000001,11.52,192
growth,ReferenceOnly,1,1,73.0,73.00000000000001,10.74,179
growth,ReferenceOnly,2,0,35.7,35.699999999999996,11.52,192
growth,ReferenceOnly,2,1,73.9,73.90000000000002,11.28,188
growth,ReferenceOnly,3,0,35.7,35.699999999999996,11.52,192
growth,ReferenceOnly,3,1,74.70000000000002,74.70000000000003,11.76,196
growth,ReferenceOnly,4,0,35.7,35.70000000000001,11.52,192
growth,ReferenceOnly,4,1,75.49999999999999,75.49999999999999,12.24,204
growth,ReferenceOnly,5,0,35.7,35.7,11.52,192
growth,ReferenceOnly,5,1,76.4,76.4,12.78,213
growth,ReferenceOnly,6,0,35.7,35.70000000000001,11.52,192
growth,ReferenceOnly,6,1,77.20000000000002,77.20000000000002,13.26,221
growth,ReferenceOnly,7,0,35.7,35.70000000000001,11.52,192
growth,ReferenceOnly,7,1,78.1,78.1,13.799999999999999,230
growth,ReferenceOnly,8,0,35.7,35.7,11.52,192
growth,ReferenceOnly,8,1,78.9,78.89999999999999,14.28,238
growth,ReferenceOnly,9,0,35.7,35.7,11.52,192
growth,ReferenceOnly,9,1,79.80000000000001,79.8,14.82,247
growth,ReferenceOnly,10,0,35.7,35.7,11.52,192
growth,ReferenceOnly,10,1,80.60000000000001,80.6,15.299999999999999,255
growth,LegacyObjective,0,0,35.7,35.70000000006734,11.52,192
growth,LegacyObjective,0,1,72.20000000000002,72.19999999993269,10.26,171
growth,LegacyObjective,1,0,35.7,35.69999966526537,11.52,192
growth,LegacyObjective,1,1,73.0,73.00000007612097,10.74,179
growth,LegacyObjective,2,0,35.7,35.69999973835534,11.52,192
growth,LegacyObjective,2,1,73.9,73.89999998584621,11.28,188
growth,LegacyObjective,3,0,35.7,35.69999981265306,11.52,192
growth,LegacyObjective,3,1,74.70000000000002,74.69999993750619,11.76,196
growth,LegacyObjective,4,0,35.7,35.69999985775825,11.52,192
growth,LegacyObjective,4,1,75.49999999999999,75.49999992407892,12.24,204
growth,LegacyObjective,5,0,35.7,35.699999886348955,11.52,192
growth,LegacyObjective,5,1,76.4,76.39999992505692,12.78,213
growth,LegacyObjective,6,0,35.7,35.699999904462985,11.52,192
growth,LegacyObjective,6,1,77.20000000000002,77.19999993100257,13.26,221
growth,LegacyObjective,7,0,35.7,35.69999991511384,11.52,192
growth,LegacyObjective,7,1,78.1,78.09999993251924,13.799999999999999,230
growth,LegacyObjective,8,0,35.7,35.69999991939426,11.52,192
growth,LegacyObjective,8,1,78.9,78.89999992773396,14.28,238
growth,LegacyObjective,9,0,35.7,35.69999991528489,11.52,192
growth,LegacyObjective,9,1,79.80000000000001,79.79999991289841,14.82,247
growth,LegacyObjective,10,0,35.7,35.69999990137828,11.52,192
growth,LegacyObjective,10,1,80.60000000000001,80.59999988828658,15.299999999999999,255
growth,TightBudget,0,0,35.7,35.7,11.52,192
growth,TightBudget,0,1,72.20000000000002,72.20000000000002,10.26,171
growth,TightBudget,1,0,35.7,35.7,11.52,192
growth,TightBudget,1,1,73.0,73.0,10.74,179
growth,TightBudget,2,0,35.7,35.7,11.52,192
growth,TightBudget,2,1,73.9,73.9,11.28,188
growth,TightBudget,3,0,35.7,35.7,11.52,192
growth,TightBudget,3,1,74.70000000000002,74.70000000000002,11.76,196
growth,TightBudget,4,0,35.7,35.7,11.52,192
growth,TightBudget,4,1,75.49999999999999,75.49999999999999,12.24,204
growth,TightBudget,5,0,35.7,35.7,11.52,192
growth,TightBudget,5,1,76.4,76.4,12.78,213
growth,TightBudget,6,0,35.7,35.7,11.52,192
growth,TightBudget,6,1,77.20000000000002,77.20000000000002,13.26,221
growth,TightBudget,7,0,35.7,35.7,11.52,192
growth,TightBudget,7,1,78.1,78.1,13.799999999999999,230
growth,TightBudget,8,0,35.7,35.7,11.52,192
growth,TightBudget,8,1,78.9,78.9,14.28,238
growth,TightBudget,9,0,35.7,35.7,11.52,192
growth,TightBudget,9,1,79.80000000000001,79.80000000000001,14.82,247
growth,TightBudget,10,0,35.7,35.7,11.52,192
growth,TightBudget,10,1,80.60000000000001,80.60000000000001,15.299999999999999,255
growth,LooseBudget,0,0,35.7,35.699996076270025,11.52,192
growth,LooseBudget,0,1,72.20000000000002,72.19999615365573,10.26,171
growth,LooseBudget,1,0,35.7,35.699998819458514,11.52,192
growth,LooseBudget,1,1,73.0,72.99999882019426,10.74,179
growth,LooseBudget,2,0,35.7,35.69999861727976,11.52,192
growth,LooseBudget,2,1,73.9,73.89999864973436,11.28,188
growth,LooseBudget,3,0,35.7,35.69999966517648,11.52,192
growth,LooseBudget,3,1,74.70000000000002,74.69999966432394,11.76,196
growth,LooseBudget,4,0,35.7,35.70000030632131,11.52,192
growth,LooseBudget,4,1,75.49999999999999,75.50000029386473,12.24,204
growth,LooseBudget,5,0,35.7,35.70000010059787,11.52,192
growth,LooseBudget,5,1,76.4,76.40000009946544,12.78,213
growth,LooseBudget,6,0,35.7,35.70000003342961,11.52,192
growth,LooseBudget,6,1,77.20000000000002,77.2000000333258,13.26,221
growth,LooseBudget,7,0,35.7,35.70000002875185,11.52,192
growth,LooseBudget,7,1,78.1,78.10000002830806,13.799999999999999,230
growth,LooseBudget,8,0,35.7,35.70000000386859,11.52,192
growth,LooseBudget,8,1,78.9,78.90000000395364,14.28,238
growth,LooseBudget,9,0,35.7,35.69999954185059,11.52,192
growth,LooseBudget,9,1,79.80000000000001,79.79999955108481,14.82,247
growth,LooseBudget,10,0,35.7,35.69999984839427,11.52,192
growth,LooseBudget,10,1,80.60000000000001,80.59999984923391,15.299999999999999,255
collective_growth,Full,0,0,22.099999999999998,22.100045381322097,4.68,78
collective_growth,Full,0,1,38.199999999999996,38.200083256491766,4.859999999999999,81
collective_growth,Full,0,2,59.199999999999996,59.20004326850997,5.46,91
collective_growth,Full,1,0,21.599999999999998,21.600028613901042,4.859999999999999,81
collective_growth,Full,1,1,38.199999999999996,38.200058257294785,4.9799999999999995,83
collective_growth,Full,1,2,59.800000000000004,59.80001690888376,5.58,93
collective_growth,Full,2,0,21.0,21.000021551516515,4.9799999999999995,83
collective_growth,Full,2,1,38.1,38.10005278120113,5.16,86
collective_growth,Full,2,2,60.4,60.400006088688144,5.819999999999999,97
collective_growth,Full,3,0,20.6,20.600018088687676,5.1,85
collective_growth,Full,3,1,38.1,38.100049319370314,5.279999999999999,88
collective_growth,Full,3,2,60.99999999999999,61.000001161787964,5.9399999999999995,99
collective_growth,Full,4,0,19.900000000000002,19.900015651104038,5.279999999999999,88
collective_growth,Full,4,1,38.0,38.00004657013641,5.46,91
collective_growth,Full,4,2,61.5,61.49999735881426,6.12,102
collective_growth,Full,5,0,19.5,19.50001406343281,5.3999999999999995,90
collective_growth,Full,5,1,38.0,38.000044732831874,5.58,93
collective_growth,Full,5,2,62.09999999999999,62.099994995430514,6.24,104
collective_growth,Full,6,0,18.9,18.900013777041487,5.52,92
collective_growth,Full,6,1,37.9,37.900046789094816,5.76,96
collective_growth,Full,6,2,62.7,62.699992668137604,6.4799999999999995,108
collective_growth,Full,7,0,18.4,18.400012097658237,5.7,95
collective_growth,Full,7,1,37.9,37.900042486298155,5.88,98
collective_growth,Full,7,2,63.2,63.19999157055328,6.54,109
collective_growth,Full,8,0,17.8,17.800011789653876,5.819999999999999,97
collective_growth,Full,8,1,37.800000000000004,37.80004425513964,6.06,101
collective_growth,Full,8,2,63.800000000000004,63.799989482507826,6.779999999999999,113
collective_growth,Full,9,0,17.3,17.300011310818515,6.0,100
collective_growth,Full,9,1,37.800000000000004,37.80004376079527,6.18,103
collective_growth,Full,9,2,64.4,64.39998853638471,6.8999999999999995,115
collective_growth,Full,10,0,16.7,16.7000115392124,6.12,102
collective_growth,Full,10,1,37.699999999999996,37.700046349490194,6.359999999999999,106
collective_growth,Full,10,2,65.0,64.99998690139351,7.14,119
collective_growth,RelativeWidth,0,0,22.099999999999998,22.100045381322097,4.68,78
collective_growth,RelativeWidth,0,1,38.199999999999996,38.200083256491766,4.859999999999999,81
collective_growth,RelativeWidth,0,2,59.199999999999996,59.20004326850997,5.46,91
collective_growth,RelativeWidth,1,0,21.599999999999998,21.60002966491655,4.727626459143969,81
collective_growth,RelativeWidth,1,1,38.199999999999996,38.20005851943011,4.844357976653696,83
collective_growth,RelativeWidth,1,2,59.800000000000004,59.80002010219019,5.428015564202334,93
collective_growth,RelativeWidth,2,0,21.0,21.00002413738966,4.680451127819549,83
collective_growth,RelativeWidth,2,1,38.1,38.10005356428942,4.849624060150376,86
collective_growth,RelativeWidth,2,2,60.4,60.40001337779179,5.469924812030075,97
collective_growth,RelativeWidth,3,0,20.6,20.600021834592848,4.6875,85
collective_growth,RelativeWidth,3,1,38.1,38.10005076335486,4.852941176470588,88
collective_growth,RelativeWidth,3,2,60.99999999999999,61.000010969298714,5.459558823529411,99
collective_growth,RelativeWidth,4,0,19.900000000000002,19.900020437451392,4.697508896797152,88
collective_growth,RelativeWidth,4,1,38.0,38.00004850860142,4.857651245551601,91
collective_growth,RelativeWidth,4,2,61.5,61.50000960785866,5.444839857651246,102
collective_growth,RelativeWidth,5,0,19.5,19.50001954335142,4.70383275261324,90
collective_growth,RelativeWidth,5,1,38.0,38.00004700956259,4.860627177700348,93
collective_growth,RelativeWidth,5,2,62.09999999999999,62.100008753088716,5.43554006968641,104
collective_growth,RelativeWidth,6,0,18.9,18.900020050002777,4.662162162162162,92
collective_growth,RelativeWidth,6,1,37.9,37.90004888078926,4.864864864864865,96
collective_growth,RelativeWidth,6,2,62.7,62.70000892804134,5.472972972972974,108
collective_growth,RelativeWidth,7,0,18.4,18.40001860083563,4.718543046357616,95
collective_growth,RelativeWidth,7,1,37.9,37.900044957835675,4.8675496688741715,98
collective_growth,RelativeWidth,7,2,63.2,63.2000078774861,5.413907284768213,109
collective_growth,RelativeWidth,8,0,17.8,17.8000187875107,4.678456591639871,97
collective_growth,RelativeWidth,8,1,37.800000000000004,37.8000462708786,4.871382636655948,101
collective_growth,RelativeWidth,8,2,63.800000000000004,63.80000777251911,5.45016077170418,113
collective_growth,RelativeWidth,9,0,17.3,17.300018722709392,4.716981132075472,100
collective_growth,RelativeWidth,9,1,37.800000000000004,37.800045737016305,4.8584905660377355,103
collective_growth,RelativeWidth,9,2,64.4,64.40000802207766,5.4245283018867925,115
collective_growth,RelativeWidth,10,0,16.7,16.700019460410648,4.678899082568807,102
collective_growth,RelativeWidth,10,1,37.699999999999996,37.70004772850966,4.862385321100917,106
collective_growth,RelativeWidth,10,2,65.0,65.00000848621265,5.458715596330275,119
collective_growth,OldTime,0,0,22.099999999999998,22.100045381322097,4.68,78
collective_growth,OldTime,0,1,38.199999999999996,38.200083256491766,4.859999999999999,81
collective_growth,OldTime,0,2,59.199999999999996,59.20004326850997,5.46,91
collective_growth,OldTime,1,0,21.599999999999998,21.648183044025355,4.859999999999999,81
collective_growth,OldTime,1,1,38.199999999999996,38.192666957168946,4.9799999999999995,83
collective_growth,OldTime,1,2,59.800000000000004,59.72594727095135,5.58,93
collective_growth,OldTime,2,0,21.0,21.076987623335487,4.9799999999999995,83
collective_growth,OldTime,2,1,38.1,38.115303416453,5.16,86
collective_growth,OldTime,2,2,60.4,60.33005746397989,5.819999999999999,97
collective_growth,OldTime,3,0,20.6,20.639855385831183,5.1,85
collective_growth,OldTime,3,1,38.1,38.088596085179894,5.279999999999999,88
collective_growth,OldTime,3,2,60.99999999999999,60.91240042694978,5.9399999999999995,99
collective_growth,OldTime,4,0,19.900000000000002,20.00006308807317,5.279999999999999,88
collective_growth,OldTime,4,1,38.0,38.02773978077499,5.46,91
collective_growth,OldTime,4,2,61.5,61.45254982453794,6.12,102
collective_growth,OldTime,5,0,19.5,19.546713599018013,5.3999999999999995,90
collective_growth,OldTime,5,1,38.0,37.99427171853351,5.58,93
collective_growth,OldTime,5,2,62.09999999999999,62.01919132894558,6.24,104
collective_growth,OldTime,6,0,18.9,18.97632991895154,5.52,92
collective_growth,OldTime,6,1,37.9,37.9149896289015,5.76,96
collective_growth,OldTime,6,2,62.7,62.62880493154545,6.4799999999999995,108
collective_growth,OldTime,7,0,18.4,18.465538425911493,5.7,95
collective_growth,OldTime,7,1,37.9,37.903203802769454,5.88,98
collective_growth,OldTime,7,2,63.2,63.13801441268164,6.54,109
collective_growth,OldTime,8,0,17.8,17.881870024710544,5.819999999999999,97
collective_growth,OldTime,8,1,37.800000000000004,37.81942995665234,6.06,101
collective_growth,OldTime,8,2,63.800000000000004,63.734342991052316,6.779999999999999,113
collective_growth,OldTime,9,0,17.3,17.359896100505235,6.0,100
collective_growth,OldTime,9,1,37.800000000000004,37.79744246183175,6.18,103
collective_growth,OldTime,9,2,64.4,64.32125813444186,6.8999999999999995,115
collective_growth,OldTime,10,0,16.7,16.779156746159458,6.12,102
collective_growth,OldTime,10,1,37.699999999999996,37.71670547366844,6.359999999999999,106
collective_growth,OldTime,10,2,65.0,64.93039226649088,7.14,119
collective_growth,NoTime,0,0,22.099999999999998,22.100045381322097,4.68,78
collective_growth,NoTime,0,1,38.199999999999996,38.200083256491766,4.859999999999999,81
collective_growth,NoTime,0,2,59.199999999999996,59.20004326850997,5.46,91
collective_growth,NoTime,1,0,21.599999999999998,21.600043139022308,4.859999999999999,81
collective_growth,NoTime,1,1,38.199999999999996,38.200085744581784,4.9799999999999995,83
collective_growth,NoTime,1,2,59.800000000000004,59.80003450914174,5.58,93
collective_growth,NoTime,2,0,21.0,21.000041691724963,4.9799999999999995,83
collective_growth,NoTime,2,1,38.1,38.100091699557616,5.16,86
collective_growth,NoTime,2,2,60.4,60.40002454955154,5.819999999999999,97
collective_growth,NoTime,3,0,20.6,20.600037645486637,5.1,85
collective_growth,NoTime,3,1,38.1,38.10008830144492,5.279999999999999,88
collective_growth,NoTime,3,2,60.99999999999999,61.00001666626223,5.9399999999999995,99
collective_growth,NoTime,4,0,19.900000000000002,19.900032414651058,5.279999999999999,88
collective_growth,NoTime,4,1,38.0,38.00008314087717,5.46,91
collective_growth,NoTime,4,2,61.5,61.500007242725374,6.12,102
collective_growth,NoTime,5,0,19.5,19.500029508784298,5.3999999999999995,90
collective_growth,NoTime,5,1,38.0,38.00008000406733,5.58,93
collective_growth,NoTime,5,2,62.09999999999999,62.1000022777586,6.24,104
collective_growth,NoTime,6,0,18.9,18.900029730181213,5.52,92
collective_growth,NoTime,6,1,37.9,37.90008461131165,5.76,96
collective_growth,NoTime,6,2,62.7,62.699998309659236,6.4799999999999995,108
collective_growth,NoTime,7,0,18.4,18.400023879472663,5.7,95
collective_growth,NoTime,7,1,37.9,37.90007348062883,5.88,98
collective_growth,NoTime,7,2,63.2,63.19999310650578,6.54,109
collective_growth,NoTime,8,0,17.8,17.80002470140921,5.819999999999999,97
collective_growth,NoTime,8,1,37.800000000000004,37.800078595444184,6.06,101
collective_growth,NoTime,8,2,63.800000000000004,63.79999030202882,6.779999999999999,113
collective_growth,NoTime,9,0,17.3,17.300023104726794,6.0,100
collective_growth,NoTime,9,1,37.800000000000004,37.80007646721161,6.18,103
collective_growth,NoTime,9,2,64.4,64.3999879673264,6.8999999999999995,115
collective_growth,NoTime,10,0,16.7,16.700024123246376,6.12,102
collective_growth,NoTime,10,1,37.699999999999996,37.70008174843058,6.359999999999999,106
collective_growth,NoTime,10,2,65.0,64.99998554475175,7.14,119
collective_growth,NoReferencePenalty,0,0,22.099999999999998,22.100000591217764,4.68,78
collective_growth,NoReferencePenalty,0,1,38.199999999999996,38.19999005479701,4.859999999999999,81
collective_growth,NoReferencePenalty,0,2,59.199999999999996,59.20000935398521,5.46,91
collective_growth,NoReferencePenalty,1,0,21.599999999999998,21.599834391435138,4.859999999999999,81
collective_growth,NoReferencePenalty,1,1,38.199999999999996,38.1998914372121,4.9799999999999995,83
collective_growth,NoReferencePenalty,1,2,59.800000000000004,59.799729280286336,5.58,93
collective_growth,NoReferencePenalty,2,0,21.0,20.9995916860996,4.9799999999999995,83
collective_growth,NoReferencePenalty,2,1,38.1,38.09964451801774,5.16,86
collective_growth,NoReferencePenalty,2,2,60.4,60.39946566199696,5.819999999999999,97
collective_growth,NoReferencePenalty,3,0,20.6,20.599325314677454,5.1,85
collective_growth,NoReferencePenalty,3,1,38.1,38.09936663417165,5.279999999999999,88
collective_growth,NoReferencePenalty,3,2,60.99999999999999,60.99920241896838,5.9399999999999995,99
collective_growth,NoReferencePenalty,4,0,19.900000000000002,19.899045000759507,5.279999999999999,88
collective_growth,NoReferencePenalty,4,1,38.0,37.99906411575352,5.46,91
collective_growth,NoReferencePenalty,4,2,61.5,61.49893973437486,6.12,102
collective_growth,NoReferencePenalty,5,0,19.5,19.498782502554178,5.3999999999999995,90
collective_growth,NoReferencePenalty,5,1,38.0,37.99878369367252,5.58,93
collective_growth,NoReferencePenalty,5,2,62.09999999999999,62.09870002817355,6.24,104
collective_growth,NoReferencePenalty,6,0,18.9,18.898703167190135,5.52,92
collective_growth,NoReferencePenalty,6,1,37.9,37.89869817331506,5.76,96
collective_growth,NoReferencePenalty,6,2,62.7,62.698680560878934,6.4799999999999995,108
collective_growth,NoReferencePenalty,7,0,18.4,18.398713736038307,5.7,95
collective_growth,NoReferencePenalty,7,1,37.9,37.89871579961159,5.88,98
collective_growth,NoReferencePenalty,7,2,63.2,63.19871308514098,6.54,109
collective_growth,NoReferencePenalty,8,0,17.8,17.798950229249616,5.819999999999999,97
collective_growth,NoReferencePenalty,8,1,37.800000000000004,37.79901073309476,6.06,101
collective_growth,NoReferencePenalty,8,2,63.800000000000004,63.79895871296155,6.779999999999999,113
collective_growth,NoReferencePenalty,9,0,17.3,17.299237493736012,6.0,100
collective_growth,NoReferencePenalty,9,1,37.800000000000004,37.7993259776139,6.18,103
collective_growth,NoReferencePenalty,9,2,64.4,64.39923667235847,6.8999999999999995,115
collective_growth,NoReferencePenalty,10,0,16.7,16.69955711617597,6.12,102
collective_growth,NoReferencePenalty,10,1,37.699999999999996,37.69968274232864,6.359999999999999,106
collective_growth,NoReferencePenalty,10,2,65.0,64.99953002170346,7.14,119
collective_growth,ReferenceOnly,0,0,22.099999999999998,22.099999999999998,4.68,78
collective_growth,ReferenceOnly,0,1,38.199999999999996,38.19999999999993,4.859999999999999,81
collective_growth,ReferenceOnly,0,2,59.199999999999996,59.20000000000005,5.46,91
collective_growth,ReferenceOnly,1,0,21.599999999999998,21.599999999999998,4.859999999999999,81
collective_growth,ReferenceOnly,1,1,38.199999999999996,38.200000000000166,4.9799999999999995,83
collective_growth,ReferenceOnly,1,2,59.800000000000004,59.79999999999983,5.58,93
collective_growth,ReferenceOnly,2,0,21.0,21.0,4.9799999999999995,83
collective_growth,ReferenceOnly,2,1,38.1,38.100000000000136,5.16,86
collective_growth,ReferenceOnly,2,2,60.4,60.39999999999986,5.819999999999999,97
collective_growth,ReferenceOnly,3,0,20.6,20.6,5.1,85
collective_growth,ReferenceOnly,3,1,38.1,38.09999999999933,5.279999999999999,88
collective_growth,ReferenceOnly,3,2,60.99999999999999,61.00000000000065,5.9399999999999995,99
collective_growth,ReferenceOnly,4,0,19.900000000000002,19.900000000000002,5.279999999999999,88
collective_growth,ReferenceOnly,4,1,38.0,38.000000000000355,5.46,91
collective_growth,ReferenceOnly,4,2,61.5,61.49999999999965,6.12,102
collective_growth,ReferenceOnly,5,0,19.5,19.5,5.3999999999999995,90
collective_growth,ReferenceOnly,5,1,38.0,37.9999999999998,5.58,93
collective_growth,ReferenceOnly,5,2,62.09999999999999,62.100000000000186,6.24,104
collective_growth,ReferenceOnly,6,0,18.9,18.9,5.52,92
collective_growth,ReferenceOnly,6,1,37.9,37.899999999999736,5.76,96
collective_growth,ReferenceOnly,6,2,62.7,62.700000000000266,6.4799999999999995,108
collective_growth,ReferenceOnly,7,0,18.4,18.4,5.7,95
collective_growth,ReferenceOnly,7,1,37.9,37.90000000000061,5.88,98
collective_growth,ReferenceOnly,7,2,63.2,63.1999999999994,6.54,109
collective_growth,ReferenceOnly,8,0,17.8,17.8,5.819999999999999,97
collective_growth,ReferenceOnly,8,1,37.800000000000004,37.799999999999535,6.06,101
collective_growth,ReferenceOnly,8,2,63.800000000000004,63.80000000000047,6.779999999999999,113
collective_growth,ReferenceOnly,9,0,17.3,17.3,6.0,100
collective_growth,ReferenceOnly,9,1,37.800000000000004,37.799999999999265,6.18,103
collective_growth,ReferenceOnly,9,2,64.4,64.40000000000073,6.8999999999999995,115
collective_growth,ReferenceOnly,10,0,16.7,16.7,6.12,102
collective_growth,ReferenceOnly,10,1,37.699999999999996,37.700000000000294,6.359999999999999,106
collective_growth,ReferenceOnly,10,2,65.0,64.9999999999997,7.14,119
collective_growth,LegacyObjective,0,0,22.099999999999998,22.100002486210563,4.68,78
collective_growth,LegacyObjective,0,1,38.199999999999996,38.1999883734349,4.859999999999999,81
collective_growth,LegacyObjective,0,2,59.199999999999996,59.20000914035453,5.46,91
collective_growth,LegacyObjective,1,0,21.599999999999998,21.600000355172938,4.859999999999999,81
collective_growth,LegacyObjective,1,1,38.199999999999996,38.19999833906213,4.9799999999999995,83
collective_growth,LegacyObjective,1,2,59.800000000000004,59.800001305764944,5.58,93
collective_growth,LegacyObjective,2,0,21.0,21.00000005073899,4.9799999999999995,83
collective_growth,LegacyObjective,2,1,38.1,38.099999762723165,5.16,86
collective_growth,LegacyObjective,2,2,60.4,60.40000018653785,5.819999999999999,97
collective_growth,LegacyObjective,3,0,20.6,20.600000007248433,5.1,85
collective_growth,LegacyObjective,3,1,38.1,38.09999996610331,5.279999999999999,88
collective_growth,LegacyObjective,3,2,60.99999999999999,61.000000026648266,5.9399999999999995,99
collective_growth,LegacyObjective,4,0,19.900000000000002,19.900000001035497,5.279999999999999,88
collective_growth,LegacyObjective,4,1,38.0,37.99999999515762,5.46,91
collective_growth,LegacyObjective,4,2,61.5,61.500000003806896,6.12,102
collective_growth,LegacyObjective,5,0,19.5,19.50000000014793,5.3999999999999995,90
collective_growth,LegacyObjective,5,1,38.0,37.99999999930824,5.58,93
collective_growth,LegacyObjective,5,2,62.09999999999999,62.10000000054383,6.24,104
collective_growth,LegacyObjective,6,0,18.9,18.899931462106178,5.52,92
collective_growth,LegacyObjective,6,1,37.9,37.899923370885396,5.76,96
collective_growth,LegacyObjective,6,2,62.7,62.699919627465945,6.4799999999999995,108
collective_growth,LegacyObjective,7,0,18.4,18.399930608322798,5.7,95
collective_growth,LegacyObjective,7,1,37.9,37.89993015369878,5.88,98
collective_growth,LegacyObjective,7,2,63.2,63.19992961895397,6.54,109
collective_growth,LegacyObjective,8,0,17.8,17.799930195753422,5.819999999999999,97
collective_growth,LegacyObjective,8,1,37.800000000000004,37.799930130807134,6.06,101
collective_growth,LegacyObjective,8,2,63.800000000000004,63.799930054415015,6.779999999999999,113
collective_growth,LegacyObjective,9,0,17.3,17.29993013681493,6.0,100
collective_growth,LegacyObjective,9,1,37.800000000000004,37.799930127536896,6.18,103
collective_growth,LegacyObjective,9,2,64.4,64.39993011662372,6.8999999999999995,115
collective_growth,LegacyObjective,10,0,16.7,16.699930128395142,6.12,102
collective_growth,LegacyObjective,10,1,37.699999999999996,37.6999301270697,6.359999999999999,106
collective_growth,LegacyObjective,10,2,65.0,64.99993012551067,7.14,119
collective_growth,TightBudget,0,0,22.099999999999998,22.099999999999998,4.68,78
collective_growth,TightBudget,0,1,38.199999999999996,38.199999999999996,4.859999999999999,81
collective_growth,TightBudget,0,2,59.199999999999996,59.199999999999996,5.46,91
