scene,mode,t,feature,q,x,width,true_measure
growth,OldTime,2,0,35.7,35.672916399675344,11.52,192
growth,OldTime,2,1,73.9,73.8172070571148,11.28,188
growth,OldTime,3,0,35.7,35.67461922499503,11.52,192
growth,OldTime,3,1,74.70000000000002,74.62428338131502,11.76,196
growth,OldTime,4,0,35.7,35.67494891143918,11.52,192
growth,OldTime,4,1,75.49999999999999,75.42492915592857,12.24,204
growth,OldTime,5,0,35.7,35.67237942792435,11.52,192
growth,OldTime,5,1,76.4,76.3164959128943,12.78,213
growth,OldTime,6,0,35.7,35.67455500793852,11.52,192
growth,OldTime,6,1,77.20000000000002,77.12420891881912,13.26,221
growth,OldTime,7,0,35.7,35.67232712927109,11.52,192
growth,OldTime,7,1,78.1,78.01642441814641,13.799999999999999,230
growth,OldTime,8,0,35.7,35.67454869511836,11.52,192
growth,OldTime,8,1,78.9,78.82420147681691,14.28,238
growth,OldTime,9,0,35.7,35.67232639832554,11.52,192
growth,OldTime,9,1,79.80000000000001,79.7164236207784,14.82,247
growth,OldTime,10,0,35.7,35.67454861216566,11.52,192
growth,OldTime,10,1,80.60000000000001,80.52420138995701,15.299999999999999,255
growth,NoTime,0,0,35.7,35.70000000000001,11.52,192
growth,NoTime,0,1,72.20000000000002,72.20000000000002,10.26,171
growth,NoTime,1,0,35.7,35.70000000000001,11.52,192
growth,NoTime,1,1,73.0,72.99999999999999,10.74,179
growth,NoTime,2,0,35.7,35.699999999999996,11.52,192
growth,NoTime,2,1,73.9,73.9,11.28,188
growth,NoTime,3,0,35.7,35.7,11.52,192
growth,NoTime,3,1,74.70000000000002,74.7,11.76,196
growth,NoTime,4,0,35.7,35.7,11.52,192
growth,NoTime,4,1,75.49999999999999,75.49999999999999,12.24,204
growth,NoTime,5,0,35.7,35.699999999999996,11.52,192
growth,NoTime,5,1,76.4,76.4,12.78,213
growth,NoTime,6,0,35.7,35.699999999999996,11.52,192
growth,NoTime,6,1,77.20000000000002,77.20000000000002,13.26,221
growth,NoTime,7,0,35.7,35.699999999999996,11.52,192
growth,NoTime,7,1,78.1,78.1,13.799999999999999,230
growth,NoTime,8,0,35.7,35.7,11.52,192
growth,NoTime,8,1,78.9,78.89999999999999,14.28,238
growth,NoTime,9,0,35.7,35.70000000000001,11.52,192
growth,NoTime,9,1,79.80000000000001,79.8,14.82,247
growth,NoTime,10,0,35.7,35.7,11.52,192
growth,NoTime,10,1,80.60000000000001,80.60000000000001,15.299999999999999,255
growth,NoReferencePenalty,0,0,35.7,35.700000000000244,11.52,192
growth,NoReferencePenalty,0,1,72.20000000000002,72.19999999999978,10.26,171
growth,NoReferencePenalty,1,0,35.7,35.69999962655694,11.52,192
growth,NoReferencePenalty,1,1,73.0,73.00000006687617,10.74,179
growth,NoReferencePenalty,2,0,35.7,35.69999958712339,11.52,192
growth,NoReferencePenalty,2,1,73.9,73.90000004329846,11.28,188
growth,NoReferencePenalty,3,0,35.7,35.69999947661215,11.52,192
growth,NoReferencePenalty,3,1,74.70000000000002,74.69999991200132,11.76,196
growth,NoReferencePenalty,4,0,35.7,35.699999178953796,11.52,192
growth,NoReferencePenalty,4,1,75.49999999999999,75.49999971944055,12.24,204
growth,NoReferencePenalty,5,0,35.7,35.699998530982576,11.52,192
growth,NoReferencePenalty,5,1,76.4,76.39999921170654,12.78,213
growth,NoReferencePenalty,6,0,35.7,35.699997569144784,11.52,192
growth,NoReferencePenalty,6,1,77.20000000000002,77.19999841919272,13.26,221
growth,NoReferencePenalty,7,0,35.7,35.69999694888972,11.52,192
growth,NoReferencePenalty,7,1,78.1,78.09999567742781,13.799999999999999,230
growth,NoReferencePenalty,8,0,35.7,35.69999421590235,11.52,192
growth,NoReferencePenalty,8,1,78.9,78.89999397170112,14.28,238
growth,NoReferencePenalty,9,0,35.7,35.69999411460494,11.52,192
growth,NoReferencePenalty,9,1,79.80000000000001,79.79999408685225,14.82,247
growth,NoReferencePenalty,10,0,35.7,35.699994117033235,11.52,192
growth,NoReferencePenalty,10,1,80.60000000000001,80.599994107682,15.299999999999999,255
growth,ReferenceOnly,0,0,35.7,35.7,11.52,192
growth,ReferenceOnly,0,1,72.20000000000002,72.20000000000002,10.26,171
growth,ReferenceOnly,1,0,35.7,35.699999999999996,11.52,192
growth,ReferenceOnly,1,1,73.0,72.99999999999999,10.74,179
growth,ReferenceOnly,2,0,35.7,35.70000000000001,11.52,192
growth,ReferenceOnly,2,1,73.9,73.9,11.28,188
growth,ReferenceOnly,3,0,35.7,35.699999999999996,11.52,192
growth,ReferenceOnly,3,1,74.70000000000002,74.70000000000002,11.76,196
growth,ReferenceOnly,4,0,35.7,35.7,11.52,192
growth,ReferenceOnly,4,1,75.49999999999999,75.49999999999999,12.24,204
growth,ReferenceOnly,5,0,35.7,35.70000000000001,11.52,192
growth,ReferenceOnly,5,1,76.4,76.4,12.78,213
growth,ReferenceOnly,6,0,35.7,35.7,11.52,192
growth,ReferenceOnly,6,1,77.20000000000002,77.2,13.26,221
growth,ReferenceOnly,7,0,35.7,35.699999999999996,11.52,192
growth,ReferenceOnly,7,1,78.1,78.1,13.799999999999999,230
growth,ReferenceOnly,8,0,35.7,35.7,11.52,192
growth,ReferenceOnly,8,1,78.9,78.89999999999999,14.28,238
growth,ReferenceOnly,9,0,35.7,35.7,11.52,192
growth,ReferenceOnly,9,1,79.80000000000001,79.8,14.82,247
growth,ReferenceOnly,10,0,35.7,35.699999999999996,11.52,192
growth,ReferenceOnly,10,1,80.60000000000001,80.60000000000001,15.299999999999999,255
growth,LegacyObjective,0,0,35.7,35.70000000006734,11.52,192
growth,LegacyObjective,0,1,72.20000000000002,72.19999999993269,10.26,171
growth,LegacyObjective,1,0,35.7,35.69999966526537,11.52,192
growth,LegacyObjective,1,1,73.0,73.00000007612097,10.74,179
growth,LegacyObjective,2,0,35.7,35.69999973835534,11.52,192
growth,LegacyObjective,2,1,73.9,73.89999998584621,11.28,188
growth,LegacyObjective,3,0,35.7,35.69999981265306,11.52,192
growth,LegacyObjective,3,1,74.70000000000002,74.69999993750619,11.76,196
growth,LegacyObjective,4,0,35.7,35.69999985775825,11.52,192
growth,LegacyObjective,4,1,75.49999999999999,75.49999992407892,12.24,204
growth,LegacyObjective,5,0,35.7,35.699999886348955,11.52,192
growth,LegacyObjective,5,1,76.4,76.39999992505692,12.78,213
growth,LegacyObjective,6,0,35.7,35.699999904462985,11.52,192
growth,LegacyObjective,6,1,77.20000000000002,77.19999993100257,13.26,221
growth,LegacyObjective,7,0,35.7,35.69999991511384,11.52,192
growth,LegacyObjective,7,1,78.1,78.09999993251924,13.799999999999999,230
growth,LegacyObjective,8,0,35.7,35.69999991939426,11.52,192
growth,LegacyObjective,8,1,78.9,78.89999992773396,14.28,238
growth,LegacyObjective,9,0,35.7,35.69999991528489,11.52,192
growth,LegacyObjective,9,1,79.80000000000001,79.79999991289841,14.82,247
growth,LegacyObjective,10,0,35.7,35.69999990137828,11.52,192
growth,LegacyObjective,10,1,80.60000000000001,80.59999988828658,15.299999999999999,255
growth,TightBudget,0,0,35.7,35.7,11.52,192
growth,TightBudget,0,1,72.20000000000002,72.20000000000002,10.26,171
growth,TightBudget,1,0,35.7,35.7,11.52,192
growth,TightBudget,1,1,73.0,73.0,10.74,179
growth,TightBudget,2,0,35.7,35.7,11.52,192
growth,TightBudget,2,1,73.9,73.9,11.28,188
growth,TightBudget,3,0,35.7,35.7,11.52,192
growth,TightBudget,3,1,74.70000000000002,74.70000000000002,11.76,196
growth,TightBudget,4,0,35.7,35.7,11.52,192
growth,TightBudget,4,1,75.49999999999999,75.49999999999999,12.24,204
growth,TightBudget,5,0,35.7,35.7,11.52,192
growth,TightBudget,5,1,76.4,76.4,12.78,213
growth,TightBudget,6,0,35.7,35.7,11.52,192
growth,TightBudget,6,1,77.20000000000002,77.20000000000002,13.26,221
growth,TightBudget,7,0,35.7,35.7,11.52,192
growth,TightBudget,7,1,78.1,78.1,13.799999999999999,230
growth,TightBudget,8,0,35.7,35.7,11.52,192
growth,TightBudget,8,1,78.9,78.9,14.28,238
growth,TightBudget,9,0,35.7,35.7,11.52,192
growth,TightBudget,9,1,79.80000000000001,79.80000000000001,14.82,247
growth,TightBudget,10,0,35.7,35.7,11.52,192
growth,TightBudget,10,1,80.60000000000001,80.60000000000001,15.299999999999999,255
growth,LooseBudget,0,0,35.7,35.7,11.52,192
growth,LooseBudget,0,1,72.20000000000002,72.2,10.26,171
growth,LooseBudget,1,0,35.7,35.7,11.52,192
growth,LooseBudget,1,1,73.0,73.0,10.74,179
growth,LooseBudget,2,0,35.7,35.699999999999996,11.52,192
growth,LooseBudget,2,1,73.9,73.9,11.28,188
growth,LooseBudget,3,0,35.7,35.699999999999996,11.52,192
growth,LooseBudget,3,1,74.70000000000002,74.70000000000002,11.76,196
growth,LooseBudget,4,0,35.7,35.70000000000001,11.52,192
growth,LooseBudget,4,1,75.49999999999999,75.49999999999999,12.24,204
growth,LooseBudget,5,0,35.7,35.7,11.52,192
growth,LooseBudget,5,1,76.4,76.40000000000002,12.78,213
growth,LooseBudget,6,0,35.7,35.7,11.52,192
growth,LooseBudget,6,1,77.20000000000002,77.20000000000002,13.26,221
growth,LooseBudget,7,0,35.7,35.70000000000002,11.52,192
growth,LooseBudget,7,1,78.1,78.1,13.799999999999999,230
growth,LooseBudget,8,0,35.7,35.70000000000483,11.52,192
growth,LooseBudget,8,1,78.9,78.90000000000445,14.28,238
growth,LooseBudget,9,0,35.7,35.70000001410704,11.52,192
growth,LooseBudget,9,1,79.80000000000001,79.800000013127,14.82,247
growth,LooseBudget,10,0,35.7,35.69999968748243,11.52,192
growth,LooseBudget,10,1,80.60000000000001,80.59999970686182,15.299999999999999,255
collective_growth,Full,0,0,22.099999999999998,22.100000502772332,4.68,78
collective_growth,Full,0,1,38.199999999999996,38.20000468446466,4.859999999999999,81
collective_growth,Full,0,2,59.199999999999996,59.19999822790618,5.46,91
collective_growth,Full,1,0,21.599999999999998,21.60000039388558,4.859999999999999,81
collective_growth,Full,1,1,38.199999999999996,38.20000389656759,4.9799999999999995,83
collective_growth,Full,1,2,59.800000000000004,59.79999834815151,5.58,93
collective_growth,Full,2,0,21.0,21.00000038533804,4.9799999999999995,83
collective_growth,Full,2,1,38.1,38.10000414776345,5.16,86
collective_growth,Full,2,2,60.4,60.39999809381354,5.819999999999999,97
collective_growth,Full,3,0,20.6,20.600000361183938,5.1,85
collective_growth,Full,3,1,38.1,38.10000411445945,5.279999999999999,88
collective_growth,Full,3,2,60.99999999999999,60.999997979231296,5.9399999999999995,99
collective_growth,Full,4,0,19.900000000000002,19.900000327393254,5.279999999999999,88
collective_growth,Full,4,1,38.0,38.00000404297639,5.46,91
collective_growth,Full,4,2,61.5,61.49999784928045,6.12,102
collective_growth,Full,5,0,19.5,19.500000304844967,5.3999999999999995,90
collective_growth,Full,5,1,38.0,38.0000039951238,5.58,93
collective_growth,Full,5,2,62.09999999999999,62.09999777094147,6.24,104
collective_growth,Full,6,0,18.9,18.900000317882334,5.52,92
collective_growth,Full,6,1,37.9,37.90000431428247,5.76,96
collective_growth,Full,6,2,62.7,62.69999754441221,6.4799999999999995,108
collective_growth,Full,7,0,18.4,18.40000026927143,5.7,95
collective_growth,Full,7,1,37.9,37.90000392778874,5.88,98
collective_growth,Full,7,2,63.2,63.199997618899154,6.54,109
collective_growth,Full,8,0,17.8,17.800000278409584,5.819999999999999,97
collective_growth,Full,8,1,37.800000000000004,37.80000422262551,6.06,101
collective_growth,Full,8,2,63.800000000000004,63.79999740416719,6.779999999999999,113
collective_growth,Full,9,0,17.3,17.300000268986853,6.0,100
collective_growth,Full,9,1,37.800000000000004,37.80000421084207,6.18,103
collective_growth,Full,9,2,64.4,64.39999735243839,6.8999999999999995,115
collective_growth,Full,10,0,16.7,16.700000285125736,6.12,102
collective_growth,Full,10,1,37.699999999999996,37.70000453502377,6.359999999999999,106
collective_growth,Full,10,2,65.0,64.99999713425004,7.14,119
collective_growth,RelativeWidth,0,0,22.099999999999998,22.100000502772332,4.68,78
collective_growth,RelativeWidth,0,1,38.199999999999996,38.20000468446466,4.859999999999999,81
collective_growth,RelativeWidth,0,2,59.199999999999996,59.19999822790618,5.46,91
collective_growth,RelativeWidth,1,0,21.599999999999998,21.600000414111356,4.727626459143969,81
collective_growth,RelativeWidth,1,1,38.199999999999996,38.20000385401904,4.844357976653696,83
collective_growth,RelativeWidth,1,2,59.800000000000004,59.79999851796789,5.428015564202334,93
collective_growth,RelativeWidth,2,0,21.0,21.0000004311439,4.680451127819549,83
collective_growth,RelativeWidth,2,1,38.1,38.100004032177196,4.849624060150376,86
collective_growth,RelativeWidth,2,2,60.4,60.39999848824922,5.469924812030075,97
collective_growth,RelativeWidth,3,0,20.6,20.600000421147012,4.6875,85
collective_growth,RelativeWidth,3,1,38.1,38.10000395390128,4.852941176470588,88
collective_growth,RelativeWidth,3,2,60.99999999999999,60.99999849582825,5.459558823529411,99
collective_growth,RelativeWidth,4,0,19.900000000000002,19.900000400278238,4.697508896797152,88
collective_growth,RelativeWidth,4,1,38.0,38.0000038162301,4.857651245551601,91
collective_growth,RelativeWidth,4,2,61.5,61.49999850676858,5.444839857651246,102
collective_growth,RelativeWidth,5,0,19.5,19.50000038486748,4.70383275261324,90
collective_growth,RelativeWidth,5,1,38.0,38.00000372209443,4.860627177700348,93
collective_growth,RelativeWidth,5,2,62.09999999999999,62.09999851360859,5.43554006968641,104
collective_growth,RelativeWidth,6,0,18.9,18.900000411272234,4.662162162162162,92
collective_growth,RelativeWidth,6,1,37.9,37.900003934204925,4.864864864864865,96
collective_growth,RelativeWidth,6,2,62.7,62.699998474907964,5.472972972972974,108
collective_growth,RelativeWidth,7,0,18.4,18.40000036006646,4.718543046357616,95
collective_growth,RelativeWidth,7,1,37.9,37.90000353941863,4.8675496688741715,98
collective_growth,RelativeWidth,7,2,63.2,63.1999985351445,5.413907284768213,109
collective_growth,RelativeWidth,8,0,17.8,17.800000378617966,4.678456591639871,97
collective_growth,RelativeWidth,8,1,37.800000000000004,37.80000372146131,4.871382636655948,101
collective_growth,RelativeWidth,8,2,63.800000000000004,63.79999849361701,5.45016077170418,113
collective_growth,RelativeWidth,9,0,17.3,17.300000374119602,4.716981132075472,100
collective_growth,RelativeWidth,9,1,37.800000000000004,37.80000365554741,4.8584905660377355,103
collective_growth,RelativeWidth,9,2,64.4,64.39999852263414,5.4245283018867925,115
collective_growth,RelativeWidth,10,0,16.7,16.70000039946351,4.678899082568807,102
collective_growth,RelativeWidth,10,1,37.699999999999996,37.700003850969374,4.862385321100917,106
collective_growth,RelativeWidth,10,2,65.0,64.99999848881937,5.458715596330275,119
collective_growth,OldTime,0,0,22.099999999999998,22.100000502772332,4.68,78
collective_growth,OldTime,0,1,38.199999999999996,38.20000468446466,4.859999999999999,81
collective_growth,OldTime,0,2,59.199999999999996,59.19999822790618,5.46,91
collective_growth,OldTime,1,0,21.599999999999998,21.631852386435803,4.859999999999999,81
collective_growth,OldTime,1,1,38.199999999999996,38.19852344280347,4.9799999999999995,83
collective_growth,OldTime,1,2,59.800000000000004,59.758516747466004,5.58,93
collective_growth,OldTime,2,0,21.0,21.043440975922913,4.9799999999999995,83
collective_growth,OldTime,2,1,38.1,38.107890970501884,5.16,86
collective_growth,OldTime,2,2,60.4,60.35854854035543,5.819999999999999,97
collective_growth,OldTime,3,0,20.6,20.62674657864935,5.1,85
collective_growth,OldTime,3,1,38.1,38.09771435350119,5.279999999999999,88
collective_growth,OldTime,3,2,60.99999999999999,60.95441787167353,5.9399999999999995,99
collective_growth,OldTime,4,0,19.900000000000002,19.95258171669393,5.279999999999999,88
collective_growth,OldTime,4,1,38.0,38.010650689001686,5.46,91
collective_growth,OldTime,4,2,61.5,61.467757100170495,6.12,102
collective_growth,OldTime,5,0,19.5,19.52766862863815,5.3999999999999995,90
collective_growth,OldTime,5,1,38.0,37.99821097746267,5.58,93
collective_growth,OldTime,5,2,62.09999999999999,62.05534417424921,6.24,104
collective_growth,OldTime,6,0,18.9,18.94304827282639,5.52,92
collective_growth,OldTime,6,1,37.9,37.90775567519795,5.76,96
collective_growth,OldTime,6,2,62.7,62.658223973981045,6.4799999999999995,108
collective_growth,OldTime,7,0,18.4,18.43633727534613,5.7,95
collective_growth,OldTime,7,1,37.9,37.9006553221563,5.88,98
collective_growth,OldTime,7,2,63.2,63.16401276709232,6.54,109
collective_growth,OldTime,8,0,17.8,17.843919225136965,5.819999999999999,97
collective_growth,OldTime,8,1,37.800000000000004,37.80821190161653,6.06,101
collective_growth,OldTime,8,2,63.800000000000004,63.75909435439613,6.779999999999999,113
collective_growth,OldTime,9,0,17.3,17.334946431617855,6.0,100
collective_growth,OldTime,9,1,37.800000000000004,37.799237258488894,6.18,103
collective_growth,OldTime,9,2,64.4,64.35595486672602,6.8999999999999995,115
collective_growth,OldTime,10,0,16.7,16.743665513936286,6.12,102
collective_growth,OldTime,10,1,37.699999999999996,37.70795667107087,6.359999999999999,106
collective_growth,OldTime,10,2,65.0,64.95839587874666,7.14,119
collective_growth,NoTime,0,0,22.099999999999998,22.100000502772332,4.68,78
collective_growth,NoTime,0,1,38.199999999999996,38.20000468446466,4.859999999999999,81
collective_growth,NoTime,0,2,59.199999999999996,59.19999822790618,5.46,91
collective_growth,NoTime,1,0,21.599999999999998,21.600000456611067,4.859999999999999,81
collective_growth,NoTime,1,1,38.199999999999996,38.20000459944435,4.9799999999999995,83
collective_growth,NoTime,1,2,59.800000000000004,59.799998045438194,5.58,93
collective_growth,NoTime,2,0,21.0,21.00000047068031,4.9799999999999995,83
collective_growth,NoTime,2,1,38.1,38.10000500512262,5.16,86
collective_growth,NoTime,2,2,60.4,60.399997721397085,5.819999999999999,97
collective_growth,NoTime,3,0,20.6,20.600000435877906,5.1,85
collective_growth,NoTime,3,1,38.1,38.1000049359809,5.279999999999999,88
collective_growth,NoTime,3,2,60.99999999999999,60.999997588938236,5.9399999999999995,99
collective_growth,NoTime,4,0,19.900000000000002,19.900000391886778,5.279999999999999,88
collective_growth,NoTime,4,1,38.0,38.00000484367526,5.46,91
collective_growth,NoTime,4,2,61.5,61.49999742641603,6.12,102
collective_growth,NoTime,5,0,19.5,19.500000366961782,5.3999999999999995,90
collective_growth,NoTime,5,1,38.0,38.00000478897472,5.58,93
collective_growth,NoTime,5,2,62.09999999999999,62.09999733673363,6.24,104
collective_growth,NoTime,6,0,18.9,18.900000391095087,5.52,92
collective_growth,NoTime,6,1,37.9,37.90000520807178,5.76,96
collective_growth,NoTime,6,2,62.7,62.69999705755387,6.4799999999999995,108
collective_growth,NoTime,7,0,18.4,18.40000031618292,5.7,95
collective_growth,NoTime,7,1,37.9,37.900004672082204,5.88,98
collective_growth,NoTime,7,2,63.2,63.19999715948039,6.54,109
collective_growth,NoTime,8,0,17.8,17.800000341847024,5.819999999999999,97
collective_growth,NoTime,8,1,37.800000000000004,37.80000509321305,6.06,101
collective_growth,NoTime,8,2,63.800000000000004,63.79999688712024,6.779999999999999,113
collective_growth,NoTime,9,0,17.3,17.30000032507659,6.0,100
collective_growth,NoTime,9,1,37.800000000000004,37.80000504804824,6.18,103
collective_growth,NoTime,9,2,64.4,64.39999683506953,6.8999999999999995,115
collective_growth,NoTime,10,0,16.7,16.70000035095004,6.12,102
collective_growth,NoTime,10,1,37.699999999999996,37.70000546929027,6.359999999999999,106
collective_growth,NoTime,10,2,65.0,64.9999965638171,7.14,119
collective_growth,NoReferencePenalty,0,0,22.099999999999998,22.100000591217764,4.68,78
collective_growth,NoReferencePenalty,0,1,38.199999999999996,38.19999005479701,4.859999999999999,81
collective_growth,NoReferencePenalty,0,2,59.199999999999996,59.20000935398521,5.46,91
collective_growth,NoReferencePenalty,1,0,21.599999999999998,21.599834391435138,4.859999999999999,81
collective_growth,NoReferencePenalty,1,1,38.199999999999996,38.1998914372121,4.9799999999999995,83
collective_growth,NoReferencePenalty,1,2,59.800000000000004,59.799729280286336,5.58,93
collective_growth,NoReferencePenalty,2,0,21.0,20.9995916860996,4.9799999999999995,83
collective_growth,NoReferencePenalty,2,1,38.1,38.09964451801774,5.16,86
collective_growth,NoReferencePenalty,2,2,60.4,60.39946566199696,5.819999999999999,97
collective_growth,NoReferencePenalty,3,0,20.6,20.599325314677454,5.1,85
collective_growth,NoReferencePenalty,3,1,38.1,38.09936663417165,5.279999999999999,88
collective_growth,NoReferencePenalty,3,2,60.99999999999999,60.99920241896838,5.9399999999999995,99
collective_growth,NoReferencePenalty,4,0,19.900000000000002,19.899045000759507,5.279999999999999,88
collective_growth,NoReferencePenalty,4,1,38.0,37.99906411575352,5.46,91
collective_growth,NoReferencePenalty,4,2,61.5,61.49893973437486,6.12,102
collective_growth,NoReferencePenalty,5,0,19.5,19.498782502554178,5.3999999999999995,90
collective_growth,NoReferencePenalty,5,1,38.0,37.99878369367252,5.58,93
collective_growth,NoReferencePenalty,5,2,62.09999999999999,62.09870002817355,6.24,104
collective_growth,NoReferencePenalty,6,0,18.9,18.898703167190135,5.52,92
collective_growth,NoReferencePenalty,6,1,37.9,37.89869817331506,5.76,96
collective_growth,NoReferencePenalty,6,2,62.7,62.698680560878934,6.4799999999999995,108
collective_growth,NoReferencePenalty,7,0,18.4,18.398713736038307,5.7,95
collective_growth,NoReferencePenalty,7,1,37.9,37.89871579961159,5.88,98
collective_growth,NoReferencePenalty,7,2,63.2,63.19871308514098,6.54,109
collective_growth,NoReferencePenalty,8,0,17.8,17.798950229249616,5.819999999999999,97
collective_growth,NoReferencePenalty,8,1,37.800000000000004,37.79901073309476,6.06,101
collective_growth,NoReferencePenalty,8,2,63.800000000000004,63.79895871296155,6.779999999999999,113
collective_growth,NoReferencePenalty,9,0,17.3,17.299237493736012,6.0,100
collective_growth,NoReferencePenalty,9,1,37.800000000000004,37.7993259776139,6.18,103
collective_growth,NoReferencePenalty,9,2,64.4,64.39923667235847,6.8999999999999995,115
collective_growth,NoReferencePenalty,10,0,16.7,16.69955711617597,6.12,102
collective_growth,NoReferencePenalty,10,1,37.699999999999996,37.69968274232864,6.359999999999999,106
collective_growth,NoReferencePenalty,10,2,65.0,64.99953002170346,7.14,119
collective_growth,ReferenceOnly,0,0,22.099999999999998,22.099999999999998,4.68,78
collective_growth,ReferenceOnly,0,1,38.199999999999996,38.200000000001005,4.859999999999999,81
collective_growth,ReferenceOnly,0,2,59.199999999999996,59.19999999999898,5.46,91
collective_growth,ReferenceOnly,1,0,21.599999999999998,21.59999999999999,4.859999999999999,81
collective_growth,ReferenceOnly,1,1,38.199999999999996,38.19999999999579,4.9799999999999995,83
collective_growth,ReferenceOnly,1,2,59.800000000000004,59.8000000000042,5.58,93
collective_growth,ReferenceOnly,2,0,21.0,20.999999999999993,4.9799999999999995,83
collective_growth,ReferenceOnly,2,1,38.1,38.100000000002545,5.16,86
collective_growth,ReferenceOnly,2,2,60.4,60.39999999999746,5.819999999999999,97
collective_growth,ReferenceOnly,3,0,20.6,20.600000000000005,5.1,85
collective_growth,ReferenceOnly,3,1,38.1,38.100000000003014,5.279999999999999,88
collective_growth,ReferenceOnly,3,2,60.99999999999999,60.999999999996994,5.9399999999999995,99
collective_growth,ReferenceOnly,4,0,19.900000000000002,19.9,5.279999999999999,88
collective_growth,ReferenceOnly,4,1,38.0,38.000000000003894,5.46,91
collective_growth,ReferenceOnly,4,2,61.5,61.49999999999611,6.12,102
collective_growth,ReferenceOnly,5,0,19.5,19.499999999999996,5.3999999999999995,90
collective_growth,ReferenceOnly,5,1,38.0,38.000000000001556,5.58,93
collective_growth,ReferenceOnly,5,2,62.09999999999999,62.099999999998424,6.24,104
collective_growth,ReferenceOnly,6,0,18.9,18.89999999999999,5.52,92
collective_growth,ReferenceOnly,6,1,37.9,37.899999999999274,5.76,96
collective_growth,ReferenceOnly,6,2,62.7,62.70000000000072,6.4799999999999995,108
collective_growth,ReferenceOnly,7,0,18.4,18.399999999999995,5.7,95
collective_growth,ReferenceOnly,7,1,37.9,37.89999999999882,5.88,98
collective_growth,ReferenceOnly,7,2,63.2,63.20000000000118,6.54,109
collective_growth,ReferenceOnly,8,0,17.8,17.8,5.819999999999999,97
collective_growth,ReferenceOnly,8,1,37.800000000000004,37.80000000000474,6.06,101
collective_growth,ReferenceOnly,8,2,63.800000000000004,63.7999999999953,6.779999999999999,113
collective_growth,ReferenceOnly,9,0,17.3,17.3,6.0,100
collective_growth,ReferenceOnly,9,1,37.800000000000004,37.799999999999436,6.18,103
collective_growth,ReferenceOnly,9,2,64.4,64.40000000000055,6.8999999999999995,115
collective_growth,ReferenceOnly,10,0,16.7,16.700000000000003,6.12,102
collective_growth,ReferenceOnly,10,1,37.699999999999996,37.699999999986815,6.359999999999999,106
collective_growth,ReferenceOnly,10,2,65.0,65.00000000001315,7.14,119
collective_growth,LegacyObjective,0,0,22.099999999999998,22.100002486210563,4.68,78
collective_growth,LegacyObjective,0,1,38.199999999999996,38.1999883734349,4.859999999999999,81
collective_growth,LegacyObjective,0,2,59.199999999999996,59.20000914035453,5.46,91
collective_growth,LegacyObjective,1,0,21.599999999999998,21.600000355172938,4.859999999999999,81
collective_growth,LegacyObjective,1,1,38.199999999999996,38.19999833906213,4.9799999999999995,83
collective_growth,LegacyObjective,1,2,59.800000000000004,59.800001305764944,5.58,93
collective_growth,LegacyObjective,2,0,21.0,21.00000005073899,4.9799999999999995,83
collective_growth,LegacyObjective,2,1,38.1,38.099999762723165,5.16,86
collective_growth,LegacyObjective,2,2,60.4,60.40000018653785,5.819999999999999,97
collective_growth,LegacyObjective,3,0,20.6,20.600000007248433,5.1,85
collective_growth,LegacyObjective,3,1,38.1,38.09999996610331,5.279999999999999,88
collective_growth,LegacyObjective,3,2,60.99999999999999,61.000000026648266,5.9399999999999995,99
collective_growth,LegacyObjective,4,0,19.900000000000002,19.900000001035497,5.279999999999999,88
collective_growth,LegacyObjective,4,1,38.0,37.99999999515762,5.46,91
collective_growth,LegacyObjective,4,2,61.5,61.500000003806896,6.12,102
collective_growth,LegacyObjective,5,0,19.5,19.50000000014793,5.3999999999999995,90
collective_growth,LegacyObjective,5,1,38.0,37.99999999930824,5.58,93
collective_growth,LegacyObjective,5,2,62.09999999999999,62.10000000054383,6.24,104
collective_growth,LegacyObjective,6,0,18.9,18.899931462106178,5.52,92
collective_growth,LegacyObjective,6,1,37.9,37.899923370885396,5.76,96
collective_growth,LegacyObjective,6,2,62.7,62.699919627465945,6.4799999999999995,108
collective_growth,LegacyObjective,7,0,18.4,18.399930608322798,5.7,95
collective_growth,LegacyObjective,7,1,37.9,37.89993015369878,5.88,98
collective_growth,LegacyObjective,7,2,63.2,63.19992961895397,6.54,109
collective_growth,LegacyObjective,8,0,17.8,17.799930195753422,5.819999999999999,97
collective_growth,LegacyObjective,8,1,37.800000000000004,37.799930130807134,6.06,101
collective_growth,LegacyObjective,8,2,63.800000000000004,63.799930054415015,6.779999999999999,113
collective_growth,LegacyObjective,9,0,17.3,17.29993013681493,6.0,100
collective_growth,LegacyObjective,9,1,37.800000000000004,37.799930127536896,6.18,103
collective_growth,LegacyObjective,9,2,64.4,64.39993011662372,6.8999999999999995,115
collective_growth,LegacyObjective,10,0,16.7,16.699930128395142,6.12,102
collective_growth,LegacyObjective,10,1,37.699999999999996,37.6999301270697,6.359999999999999,106
collective_growth,LegacyObjective,10,2,65.0,64.99993012551067,7.14,119
collective_growth,TightBudget,0,0,22.099999999999998,22.099999999999998,4.68,78
collective_growth,TightBudget,0,1,38.199999999999996,38.199999999999996,4.859999999999999,81
collective_growth,TightBudget,0,2,59.199999999999996,59.199999999999996,5.46,91
collective_growth,TightBudget,1,0,21.599999999999998,21.599999999999998,4.859999999999999,81
